,Macro,Zero,One,Roc
0,0.6262451390188616,0.9376754632229084,0.3148148148148148,0.598931538358851
1,0.668944828285961,0.9221347331583553,0.41575492341356673,0.6699154369859215
2,0.6542251889557822,0.9232995658465991,0.38515081206496515,0.6475629730035016
3,0.6637024933430162,0.9158823529411765,0.411522633744856,0.6739356458519453
4,0.6638305924068809,0.9223159732324702,0.4053452115812917,0.662270365464198
5,0.6505908690546095,0.913681738109219,0.3875,0.658225768357927
6,0.6529002912300718,0.9321163719338277,0.3736842105263158,0.632494891305464
7,0.6232062055591467,0.9321266968325792,0.3142857142857143,0.6013318546358193
8,0.6283917856032896,0.9269406392694063,0.3298429319371728,0.6119599930172617
9,0.5858242079463944,0.9337062937062938,0.23794212218649521,0.5678031586621894
10,0.6511979399910435,0.8854679802955665,0.41692789968652033,0.7119492108478892
11,0.6629824671151779,0.9299253302699598,0.39603960396039606,0.6479480504810902
12,0.6439211867024813,0.8810627123880136,0.4067796610169491,0.7062500641795796
13,0.6555996809466936,0.8986119493059747,0.41258741258741255,0.6937697031309367
14,0.6538199707485707,0.9223188405797101,0.3853211009174312,0.6486001150098066
