,Macro,Zero,One,Roc
0,0.6167643482974497,0.8071409250743846,0.42638777152051494,0.8000465267319145
1,0.5897398040513886,0.7779833487511564,0.4014962593516209,0.7850945750041912
2,0.6452110341366126,0.8375918795939798,0.4528301886792453,0.8081865915664401
3,0.5815032925309973,0.7659016393442624,0.3971049457177322,0.7865210190939228
4,0.5805700529739922,0.7647003657507269,0.39643974019725764,0.7862563344683837
5,0.5555405548625888,0.7345839345839347,0.376497175141243,0.7716454965927357
6,0.7040811688311688,0.9001623376623377,0.508,0.78958347128163
7,0.6373635606947154,0.8254842722587524,0.4492428491306786,0.8164192872146936
8,0.6356319740704303,0.8247001332741004,0.44656381486676017,0.8132333859767515
9,0.6022113150564683,0.7892417844685148,0.4151808456444218,0.7980392909621912
10,0.638239500997427,0.8300555604550666,0.4464234415397874,0.8072565852407767
11,0.6767798203674451,0.8655648321690238,0.4879948085658663,0.8214401943063396
12,0.5900400773908236,0.7775925925925926,0.4024875621890547,0.7869401471104118
13,0.6308851399442358,0.8221175215574718,0.43965275833099976,0.8055976835956817
14,0.5585677843696946,0.7392511730345686,0.37788439570482063,0.7713993029091006
