,Macro,Zero,One,Roc
0,0.8096024633833914,0.7494356659142212,0.8697692608525617,0.8075764697079174
1,0.7919760602775592,0.7110362257792754,0.872915894775843,0.7772013758818481
2,0.7612915475339528,0.65625,0.8663330950679057,0.742378166410618
3,0.787517967597972,0.702656383890317,0.872379551305627,0.7714513869889841
4,0.7894815734812308,0.7023705004389815,0.8765926465234801,0.7711251879444316
5,0.7853038005770137,0.7024308466051971,0.8681767545488304,0.771429757303234
6,0.8049975933720441,0.7449814126394051,0.8650137741046833,0.8046798455757355
7,0.7988443255279949,0.7221297836938436,0.8755588673621462,0.7849214199362567
8,0.7605517841738314,0.6556776556776558,0.8654259126700071,0.7419379730763025
9,0.8011332376662554,0.7329678935003915,0.8692985818321195,0.793989519540375
10,0.7932006633499171,0.714759535655058,0.8716417910447761,0.7799378234222606
11,0.8033125120817858,0.7403482210446632,0.8662768031189083,0.800505900812107
12,0.7949802490017116,0.7158424140821458,0.8741180839212774,0.7805165636625956
13,0.7795203438984109,0.6907838070628768,0.8682568807339449,0.7635927960285558
14,0.792187631374605,0.7135761589403974,0.8707991038088126,0.7791498013576429
