,Macro,Zero,One,Roc
0,0.7871653226902029,0.7293286219081273,0.8450020234722784,0.7941368352379148
1,0.7779157664828397,0.7057926829268293,0.85003885003885,0.7745198794349625
2,0.7917733381280916,0.7226502311248074,0.8608964451313756,0.7868511386568083
3,0.7741493483620994,0.7035928143712574,0.8447058823529412,0.77301457022399
4,0.7769053042019326,0.7078986587183307,0.8459119496855345,0.7763297580047375
5,0.7981753517407455,0.7360594795539033,0.8602912239275876,0.7978647408062144
6,0.7898046301998348,0.7181889149102263,0.8614203454894434,0.7833266690517781
7,0.7741502852247222,0.7019667170953102,0.8463338533541341,0.7717156199067936
8,0.7782726926077908,0.6942833471416735,0.8622620380739081,0.7659136028509095
9,0.7630137492607925,0.674342105263158,0.851685393258427,0.7521448464058477
10,0.7735046727755468,0.7077592458303118,0.8392500997207818,0.7765174101432704
11,0.7792279649479174,0.7135531135531136,0.8449028163427211,0.7808977138006749
12,0.7855691278853576,0.7211184694628402,0.850019786307875,0.7866693323792888
13,0.7745517923446279,0.6939102564102565,0.8551933282789992,0.7656610616551269
14,0.7842378108422228,0.7234957020057307,0.8449799196787148,0.789128686107662
