,Macro,Zero,One,Roc
0,0.7732642607646736,0.6831767719897524,0.8633517495395948,0.7585168349105468
1,0.7776511354325446,0.717114568599717,0.8381877022653722,0.784308189115942
2,0.788584432146576,0.7236255572065379,0.8535433070866142,0.788383923414544
3,0.7696926466529836,0.6893280632411067,0.8500572300648607,0.7623704264906361
4,0.7890219616214542,0.7283236994219653,0.8497202238209431,0.7927209677004489
5,0.7804544335802028,0.7299465240641713,0.8309623430962343,0.796297465468499
6,0.7677658401838006,0.7096774193548387,0.8258542610127625,0.7787242226758609
7,0.7776962915675514,0.7028704422032583,0.8525221409318445,0.7722236252288655
8,0.7692084905984977,0.6910505836575875,0.8473663975394079,0.7635770122038195
9,0.7834530521384248,0.7185892725936812,0.8483168316831683,0.7847454595197508
10,0.7955336150381045,0.7346041055718475,0.8564631245043616,0.7971936359618662
11,0.7810753183887511,0.720682302771855,0.8414683340056474,0.7870662663421044
12,0.7869025367467757,0.722304283604136,0.8515007898894155,0.7875035367459132
13,0.7798586916372235,0.6982829108748978,0.8614344723995493,0.7686962326933285
14,0.779823975980342,0.6995951417004049,0.8600528102602791,0.7696473542802225
