,Macro,Zero,One,Roc
0,0.784809980549281,0.7233429394812679,0.8462770216172939,0.7888732219813728
1,0.7751818248604172,0.6926829268292682,0.8576807228915662,0.7648023046722459
2,0.7773762266339803,0.7027863777089784,0.8519660755589823,0.7721774429268591
3,0.7903653671098734,0.7295141406816534,0.8512165935380933,0.793555172067073
4,0.7784058408787841,0.7079245283018868,0.8488871534556813,0.7762128407844678
5,0.8053793707599639,0.756198347107438,0.8545603944124897,0.8170415032748513
6,0.7889712148301271,0.718266253869969,0.8596761757902853,0.7835359508760608
7,0.7771706999963204,0.6949429037520392,0.8593984962406016,0.7663783488014816
8,0.7869237566557153,0.7121332275971451,0.8617142857142855,0.7787125309538341
9,0.7816648428583195,0.712781954887218,0.8505477308294209,0.7799220395975242
10,0.7716519647153167,0.7068965517241379,0.8364073777064955,0.7759386699029353
11,0.7859830384433251,0.7157088122605364,0.8562572646261138,0.7818213598408055
12,0.7919943606603409,0.7280832095096582,0.8559055118110236,0.7917914757993045
13,0.7798285607636111,0.7017543859649122,0.85790273556231,0.7712479510257148
14,0.7837468397096112,0.7229778095919828,0.8445158698272398,0.788734675075353
