,Macro,Zero,One,Roc
0,0.7917024013722127,0.7272727272727274,0.8561320754716981,0.7910958183386998
1,0.7767918332879176,0.6975259377494014,0.8560577288264338,0.7682344096732632
2,0.7713731855083574,0.6798283261802576,0.8629180448364572,0.7563374979247195
3,0.7773661294018792,0.7126269956458636,0.8421052631578947,0.7803189735603397
4,0.7874072031837084,0.7263537906137183,0.8484606157536985,0.7911911058732196
5,0.7901402080506559,0.7394843962008142,0.8407960199004976,0.8038298573843747
6,0.7973258735953725,0.7312977099236642,0.8633540372670808,0.7934815142183032
7,0.7722227797411485,0.6929755327545384,0.8514700267277587,0.764989956810779
8,0.7775965178665496,0.6981585268214572,0.857034508911642,0.7686746030075786
9,0.7778868813825609,0.7089552238805971,0.8468185388845247,0.7771177800693554
10,0.7737639379617308,0.7112375533428164,0.8362903225806453,0.7795093218099721
11,0.7793900583600155,0.7089947089947091,0.8497854077253219,0.7770008628490855
12,0.7783779948176668,0.7094846900672144,0.8472712995681193,0.7775117911016642
13,0.7883706444228831,0.7213855421686747,0.8553557466770915,0.786389315636743
14,0.7748035470984724,0.7133757961783439,0.8362312980186009,0.7812946477634906
