,Macro,Zero,One,Roc
0,0.7883092564789607,0.7165109034267914,0.86010760953113,0.7821446359548513
1,0.7789978486783813,0.7164393395549173,0.8415563578018451,0.7834956144350677
2,0.7755147609914252,0.6993769470404985,0.851652574942352,0.7696502772107292
3,0.7774019270889863,0.6998420221169037,0.8549618320610687,0.7699273710227684
4,0.7637863449770557,0.6749174917491749,0.8526551982049364,0.7525850397401632
5,0.7800419492012411,0.7185714285714285,0.8415124698310539,0.7852809403885861
6,0.7815651814802919,0.721194879089616,0.8419354838709677,0.7874602773744133
7,0.7818329724217739,0.7219858156028369,0.8416801292407109,0.7881559348350181
8,0.7722048091877018,0.6951788491446346,0.8492307692307692,0.7665905535562711
9,0.7861147488090494,0.7209474463360476,0.8512820512820514,0.7864138682529995
10,0.7892795689283412,0.7337526205450734,0.8448065173116089,0.798055315875254
11,0.7734380391456958,0.6984615384615385,0.848414539829853,0.7690253546683877
12,0.7684473960759672,0.6804979253112033,0.856396866840731,0.7564789677612457
13,0.7832418661128369,0.716306775874907,0.8501769563507668,0.7827508517419497
14,0.7696560158233968,0.6937835763622409,0.8455284552845528,0.7655716199816206
