,Macro,Zero,One,Roc
0,0.7560463525918726,0.6616288832913517,0.8504638218923933,0.7438215094948475
1,0.7645098067876467,0.6795491143317229,0.8494704992435704,0.7555307691048583
2,0.7802462642444215,0.6992665036674817,0.8612260248213613,0.7693918901539332
3,0.7459733580708909,0.6341911764705882,0.8577555396711938,0.7287479568715758
4,0.7658698215876061,0.6801948051948052,0.851544837980407,0.7560633270431869
5,0.7680088527164989,0.6814449917898193,0.8545727136431784,0.7570360783158309
6,0.7591763458172014,0.6596491228070176,0.8587035688273853,0.7434707578340384
7,0.7492208680223611,0.6449339207048458,0.8535078153398765,0.7340823050463811
8,0.7437079182580619,0.6311926605504586,0.8562231759656652,0.7268240840120378
9,0.7551960955511299,0.6569217540842648,0.8534704370179949,0.7412236088604545
10,0.7592284073854796,0.6709991876523151,0.847457627118644,0.7496422333059747
11,0.7825729281294584,0.7037933817594836,0.8613524744994333,0.7726147133306677
12,0.7726996246985967,0.6884709730171709,0.8569282763800226,0.7618811279238074
13,0.7435389773237243,0.6296296296296297,0.857448325017819,0.7262207911554461
14,0.7720102378315745,0.6888168557536467,0.8552036199095023,0.7620904097480902
