,Macro,Zero,One,Roc
0,0.6090889337764867,0.9370277078085643,0.28115015974440893,0.5846785373217092
1,0.6359997041283088,0.921879504179879,0.35011990407673865,0.6267020424509412
2,0.6289668179407084,0.931063829787234,0.3268698060941828,0.608102800283417
3,0.5847300733603167,0.9373782354578347,0.2320819112627986,0.5655658585174004
4,0.6376536044068575,0.8989234449760766,0.3763837638376384,0.662606666461292
5,0.5480081419017157,0.938121546961326,0.15789473684210525,0.5410107513631742
6,0.6398432036321932,0.9282652186338953,0.351421188630491,0.6229732088762926
7,0.638633334632035,0.9276522733771805,0.3496143958868894,0.622390458293542
8,0.6004315062286076,0.9337822671156004,0.2670807453416149,0.57956214123615
9,0.6307549563749574,0.9217040875071963,0.33980582524271846,0.6206768635182732
10,0.6050277815422144,0.9361702127659574,0.2738853503184714,0.5818931435671523
11,0.6417868922796385,0.9015513126491647,0.38202247191011235,0.6649376687922943
12,0.5913488502523836,0.9326977005047672,0.25,0.5726628364293562
13,0.6263461538461539,0.9326923076923078,0.32,0.6038258730990008
14,0.6431270318316901,0.8818994757940178,0.40435458786936235,0.7030102790014685
