,Macro,Zero,One,Roc
0,0.6048907424002206,0.9337078651685393,0.2760736196319018,0.5833846769970118
1,0.653222868964108,0.9220063786604813,0.38443935926773454,0.6483087397184314
2,0.6155700871898055,0.9335211267605634,0.2976190476190476,0.5929410163991662
3,0.6564163321603508,0.9313893653516294,0.38144329896907214,0.637645944364006
4,0.645970640058268,0.8832049306625578,0.40873634945397813,0.7060870480474005
5,0.6145801383299909,0.9363253856942497,0.29283489096573206,0.5898295903802512
6,0.5891677263138407,0.9397389613996112,0.23859649122807017,0.5678968608484027
7,0.6038630642130269,0.9355742296918768,0.2721518987341772,0.5813103929844017
8,0.5617233714213601,0.937066814527308,0.1863799283154122,0.5496929648912028
9,0.6301561972173256,0.9278585685771314,0.3324538258575198,0.6128341188913875
10,0.6038801463457639,0.9380234505862647,0.26973684210526316,0.5798188595545425
11,0.6501812611381003,0.8923357664233577,0.4080267558528428,0.6961700194079049
12,0.6146697086601894,0.9341586944288126,0.29518072289156627,0.591612499101486
13,0.6170687149535914,0.9353569421023047,0.29878048780487804,0.5927780002669871
14,0.6420714266334033,0.8804448563484708,0.4036979969183359,0.7037560457163982
