,train,val,train_loss,val_loss
0,tensor(0.5077),tensor(0.5926),0.5957696296830675,0.5162554293870926
1,tensor(0.5926),tensor(0.6299),0.47533027360688396,0.4815939374268055
2,tensor(0.6299),tensor(0.6672),0.37926451953044577,0.5705359501764178
3,tensor(0.6672),tensor(0.6720),0.2832483094797206,0.6956306727603078
4,tensor(0.6720),tensor(0.6854),0.2073004885395961,1.1075288500636815
