,Macro,Zero,One,Roc
0,0.7664425531891268,0.7164374590700721,0.8164476473081814,0.7852189742618431
1,0.7471954047081277,0.6985340981516891,0.7958567112645663,0.7698063616997892
2,0.7581405015360947,0.7095943335479717,0.8066866695242176,0.7795180906014922
3,0.7249830457944841,0.6927113702623906,0.7572547213265777,0.7645298875490175
4,0.7470286958657534,0.6905235255135851,0.8035338662179217,0.7627790521754786
5,0.7742515717316373,0.7117437722419928,0.8367593712212817,0.7799033328422811
6,0.7531984597686898,0.7046764894298526,0.8017204301075269,0.7752301515481009
7,0.7515671373229746,0.6899383983572895,0.8131958762886597,0.7623821182126631
8,0.7640319805687683,0.7073170731707317,0.8207468879668051,0.7769172670365928
9,0.7512312989659268,0.7098765432098765,0.7925860547219771,0.78037977051488
