,Macro,Zero,One,Roc
0,0.7109216111194911,0.5725567620927937,0.8492864601461887,0.6958269905741337
1,0.7551960955511299,0.6569217540842648,0.8534704370179949,0.7412236088604545
2,0.7293767420630726,0.6051379638439581,0.853615520282187,0.7126583936041604
3,0.768866808169285,0.6795302013422819,0.858203414996288,0.7559218572066605
4,0.6983387672721627,0.5545722713864306,0.8421052631578948,0.6851641400855366
5,0.6957752614006649,0.5445240532241556,0.8470264695771743,0.68275096865917
6,0.7567655939373104,0.662751677852349,0.8507795100222717,0.7445633492574588
7,0.770922011765519,0.6813186813186813,0.8605253422123567,0.7571962549076003
8,0.734101218943652,0.6179159049360147,0.8502865329512894,0.7184329351132812
9,0.7604177048593808,0.6614035087719299,0.8594319009468318,0.7446066086289587
10,0.6642313208088342,0.4926315789473685,0.8358310626702998,0.6570420410940645
11,0.7896381146070104,0.71850699844479,0.8607692307692308,0.7836283154800738
12,0.7785734958937811,0.7014218009478674,0.8557251908396947,0.7710632218176887
13,0.6678632478632479,0.49572649572649574,0.8400000000000001,0.6602864939565489
14,0.6795568621827047,0.5157894736842106,0.8433242506811989,0.6695363998381865
