,Macro,Zero,One,Roc
0,0.6351384999731149,0.9359661495063469,0.33431085043988273,0.60894226918456
1,0.6479406945232243,0.9347702779353376,0.3611111111111111,0.623358286353881
2,0.6179631299536921,0.9347214406302757,0.3012048192771084,0.5941065175646674
3,0.6644499178981937,0.9298850574712643,0.39901477832512317,0.649859318361521
4,0.6519780277005711,0.907038907038907,0.39691714836223513,0.6718023166261052
5,0.6139762009327226,0.936026936026936,0.29192546583850926,0.5895382150888759
6,0.6416872541658074,0.9326895768247656,0.3506849315068493,0.6194073914338231
7,0.6449758201064646,0.9316628701594533,0.3582887700534759,0.62426706920099
8,0.585823188946083,0.9379694019471488,0.23367697594501716,0.566148609100151
9,0.6356472517312959,0.9261168384879725,0.34517766497461927,0.6209335818366656
10,0.5745399660595444,0.9378123264852859,0.2112676056338028,0.5582121622870522
11,0.6529737453116627,0.9090909090909091,0.3968565815324165,0.6697280326134952
12,0.5940807799442896,0.9381615598885794,0.24999999999999997,0.5721737880328188
13,0.6277629337005385,0.930456996877661,0.325068870523416,0.6075200497006665
14,0.6558510064223684,0.89602909972719,0.41567291311754684,0.699375147613033
