,Macro,Zero,One,Roc
0,0.7741891680286557,0.6915584415584416,0.8568198944988696,0.764014282607628
1,0.7437107357252548,0.6366047745358091,0.8508166969147005,0.7288432444060956
2,0.7677904954632087,0.6903474903474903,0.845233500578927,0.7630444542654908
3,0.7711868273338003,0.685337726523888,0.8570359281437127,0.7597479732399866
4,0.7723073580954042,0.6888708367181153,0.855743879472693,0.7621365920500967
5,0.7466064848687133,0.644883920894239,0.8483290488431877,0.7332726532960134
6,0.7612301720575558,0.6705394190871369,0.8519209250279747,0.7496638629917247
7,0.7548968968226186,0.6512042818911686,0.8585895117540686,0.7384626087037856
8,0.7681248610639866,0.6968796433878157,0.8393700787401575,0.7679386091059809
9,0.7606199487482752,0.6710526315789473,0.850187265917603,0.7498731448160074
10,0.7608766534187543,0.6752205292702486,0.8465327775672602,0.7524248631483936
11,0.7501174858600889,0.6618933969769292,0.8383415747432486,0.7428054988507038
12,0.7361795516639599,0.6335299073294018,0.8388291959985179,0.7249522393155198
13,0.7278747610450298,0.6056074766355141,0.8501420454545455,0.7119872887598122
14,0.7617773526071379,0.6705587989991659,0.8529959062151097,0.7497562275957378
