,Macro,Zero,One,Roc
0,0.7711853708832521,0.7141877998629198,0.8281829419035845,0.782479603790924
1,0.771364041830363,0.7017024426350851,0.8410256410256409,0.7716478079190371
2,0.7806928435661624,0.7264021887824897,0.834983498349835,0.7926560786431991
3,0.7668043347806135,0.693233082706767,0.8403755868544601,0.7651559792635618
4,0.7695722151630666,0.7200000000000001,0.819144430326133,0.7882786979163012
5,0.743155646007752,0.7000618429189858,0.7862494490965183,0.7713391464575252
6,0.7833363347831536,0.721782890007189,0.8448897795591181,0.7876911888844461
7,0.7396905386035821,0.7074030552291422,0.771978021978022,0.7787388373283948
8,0.7860539144535982,0.7279151943462899,0.8441926345609064,0.7930009844429947
9,0.7588219765900563,0.7013513513513513,0.8162926018287614,0.7719336705225965
