,train,val,train_loss,val_loss
0,tensor(0.4279),tensor(0.4845),0.18201706741950405,0.14038723912090062
1,tensor(0.4845),tensor(0.6388),0.1323040771617818,0.12675707014277576
2,tensor(0.6388),tensor(0.6854),0.11047073833977998,0.1371853606775403
3,tensor(0.6854),tensor(0.7267),0.09105436783561957,0.1659848615527153
