,Macro,Zero,One,Roc
0,0.7585755959872253,0.68626010286554,0.8308910891089109,0.7597567420315068
1,0.7966139236846062,0.7376811594202899,0.8555466879489225,0.7999762658042853
2,0.7351179512763915,0.6233303650934996,0.8469055374592833,0.7206368247153652
3,0.7888853955234578,0.7279305354558612,0.8498402555910544,0.7923731389701463
4,0.7720112444001888,0.6985573272589218,0.8454651615414558,0.7691422718886575
5,0.7815365609624534,0.723969252271139,0.8391038696537677,0.7901043603108127
6,0.7789680567320281,0.7119645494830134,0.8459715639810427,0.7795525811814719
7,0.7870364408363332,0.7289455060155697,0.8451273756570966,0.7937890065076125
8,0.7719317669024206,0.7050254916241807,0.8388380421806605,0.7743380731574431
9,0.7537366192171646,0.6803519061583577,0.8271213322759715,0.7551671565498196
10,0.7795698737058163,0.7136563876651983,0.8454833597464342,0.7809438961026813
11,0.770004803081092,0.6947207345065034,0.8452888716556806,0.7662672774422254
12,0.7604634412026401,0.7183010618363522,0.8026258205689278,0.7878659801287492
13,0.7718450673510812,0.6942277691107646,0.8494623655913978,0.7658948960956664
14,0.776629321516659,0.7105263157894737,0.8427323272438443,0.7785798299088279
