,Macro,Zero,One,Roc
0,0.8044718492479686,0.7505330490405117,0.8584106494554256,0.8109191330354282
1,0.8023266873750873,0.7338582677165354,0.8707951070336392,0.794475895176697
2,0.779207566123872,0.729208250166334,0.8292068820814099,0.795811089832177
3,0.8119453246982593,0.7494217424826523,0.8744689069138664,0.8065546132027601
4,0.8109220569292179,0.749809885931559,0.8720342279268768,0.8074133701856412
5,0.8104242282324474,0.7578347578347578,0.863013698630137,0.8166445693120357
6,0.7744768544697934,0.6786034019695615,0.8703503069700254,0.7559405639619037
7,0.8183549311691556,0.7603930461073318,0.8763168162309792,0.8156197898763716
8,0.8019543033559577,0.7390648567119155,0.86484375,0.7996716964454826
9,0.8094174002368351,0.7465437788018434,0.8722910216718266,0.8045845580412156
10,0.7996677469263844,0.7269789983844911,0.8723564954682779,0.7889106354918591
11,0.8193776290408794,0.7657393850658857,0.8730158730158731,0.8213943313854924
12,0.8098444376761931,0.7552346570397112,0.864454218312675,0.8139081217716233
13,0.8015864725563948,0.7405204460966541,0.8626524990161355,0.8012722931909748
14,0.807471264367816,0.7413793103448275,0.8735632183908045,0.8000627845472847
