,Macro,Zero,One,Roc
0,0.7127542682707559,0.8951841359773371,0.5303244005641748,0.7179087220210306
1,0.710563193785448,0.899002493765586,0.5221238938053098,0.7081742586209404
2,0.7187507659494374,0.902583255524432,0.5349182763744429,0.7150362872143927
3,0.7205041001760966,0.9161368452921587,0.5248713550600344,0.6954919135506203
4,0.7010909188198546,0.8915435397673688,0.5106382978723404,0.7050300333056997
5,0.7160096950502459,0.8877485567671585,0.5442708333333333,0.7365495513184113
6,0.7328300977411102,0.9099350046425255,0.5557251908396947,0.7241971726515118
7,0.720942958535131,0.9011882426516573,0.5406976744186046,0.720942958535131
8,0.7034166059776812,0.8965087281795512,0.5103244837758113,0.7011095233939817
9,0.7285810294610807,0.9040325101594249,0.5531295487627366,0.7283203891967363
10,0.7300514055480942,0.9006622516556291,0.5594405594405595,0.7372267550940268
11,0.699547632276935,0.8880455407969639,0.5110497237569062,0.7079197390811117
12,0.7121190692662559,0.8873960332693538,0.536842105263158,0.730220195761886
13,0.7145907955842306,0.9033457249070631,0.5258358662613981,0.7073634320869148
14,0.7146948242874427,0.8945707070707071,0.5348189415041784,0.7221591983361695
