,Macro,Zero,One,Roc
0,0.7233425769510439,0.5896414342629482,0.8570437196391395,0.7061881946344348
1,0.7443566698587438,0.6247582205029014,0.8639551192145863,0.7250358351280126
2,0.7637513090765846,0.6579683131407269,0.8695343050124422,0.7437449287155706
3,0.7871219695958939,0.7029787234042555,0.8712652157875322,0.7717068511152734
4,0.7880265613964283,0.7032590051457978,0.8727941176470588,0.7718453980212929
5,0.7868408079377314,0.740983606557377,0.8326980093180856,0.8064523106350242
6,0.8134546885951016,0.7496087636932708,0.8773006134969324,0.8060898672521881
7,0.6734504973217212,0.5026968716289104,0.844204123014532,0.6649684440422492
8,0.764767244967851,0.6591970121381886,0.8703374777975134,0.7445329507801886
9,0.6512319052181885,0.4652701212789415,0.8371936891574354,0.6478599472001834
10,0.815366632854128,0.7595870206489675,0.8711462450592885,0.8162476353492202
11,0.8026711485161107,0.734017363851618,0.8713249331806032,0.7945220774787034
12,0.794259930935843,0.7114556416881999,0.8770642201834862,0.7772230055675982
13,0.7794614227746091,0.6862745098039216,0.8726483357452967,0.7607856135698803
14,0.7743099578690396,0.6752293577981651,0.8733905579399142,0.7540845030901221
