,Macro,Zero,One,Roc
0,0.7865474882652552,0.831918505942275,0.7411764705882353,0.7893835347976733
1,0.7637783665913358,0.8299155609167672,0.6976411722659043,0.7581554422248651
2,0.789280862295028,0.8363483382414808,0.7422133863485751,0.7905397990060048
3,0.7837071411560577,0.8191065900044229,0.7483076923076923,0.794307036581624
4,0.7709494608654273,0.8036036036036036,0.7382953181272509,0.7847965534927578
5,0.7728499936595227,0.816573154941735,0.7291268323773104,0.7785325691350808
6,0.7841926383366284,0.8305084745762713,0.7378768020969855,0.7867025696502202
7,0.7833141055222272,0.8242424242424242,0.7423857868020304,0.7897519715284635
8,0.7884132564599609,0.8276161528441163,0.7492103600758054,0.7955316127673966
9,0.7695266765562714,0.837375745526839,0.7016776075857039,0.7622356830413837
10,0.7867420110156187,0.8316326530612244,0.741851368970013,0.7898885954833466
11,0.7932375388212882,0.8300567933595457,0.7564182842830306,0.8016511340908125
12,0.76245407158122,0.8255388369255795,0.6993693062368606,0.7584270103319065
13,0.7680355436845353,0.835129740518962,0.7009413468501086,0.7613224302937863
14,0.7665643486618565,0.82411230388109,0.7090163934426229,0.7647307500207176
