,Macro,Zero,One,Roc
0,0.7484657299016464,0.900577293136626,0.5963541666666666,0.7718732274532047
1,0.7363222101594196,0.9044626021370208,0.5681818181818183,0.7406664048751401
2,0.7315810520958301,0.8805031446540881,0.5826589595375722,0.7821639978474919
3,0.7539385932944607,0.913125,0.5947521865889214,0.7533596579257387
4,0.7671239517837352,0.9162221524945089,0.6180257510729614,0.7704888229562081
5,0.7647906038630765,0.9215565163681285,0.6080246913580246,0.7528787977951337
6,0.7514704256375457,0.9064976228209192,0.5964432284541723,0.7640149366609945
7,0.7612509614758123,0.9111602908631047,0.61134163208852,0.7718150515583868
8,0.7488838900757953,0.9000963700610343,0.5976714100905562,0.7738421178934509
9,0.7404783156736281,0.8912760416666666,0.5896805896805897,0.7769172593335951
10,0.7569697677774951,0.9148205928237128,0.5991189427312775,0.7549231350989718
11,0.757012984709263,0.9112090680100755,0.6028169014084507,0.7635168055616155
12,0.7530570307780844,0.917516218721038,0.5885978428351308,0.7419689995200488
13,0.7600358112771335,0.9079910856415154,0.6120805369127517,0.777299038643338
14,0.7451364169461534,0.9026717557251909,0.5876010781671159,0.7605752868798814
