,train,val,train_loss,val_loss
0,tensor(0.4994),tensor(0.6027),0.5812374049158239,0.4816249795258045
1,tensor(0.6027),tensor(0.6569),0.4398694984281241,0.47765097562223674
2,tensor(0.6569),tensor(0.6798),0.3328029867206047,0.5644335577264428
3,tensor(0.6798),tensor(0.6908),0.23440713085122958,0.7424103705212474
4,tensor(0.6908),tensor(0.6900),0.15583652821160965,1.0458448551595212
