,Macro,Zero,One,Roc
0,0.5740218360396966,0.9375173562899195,0.21052631578947367,0.5579207869956768
1,0.5577171788315394,0.9383125864453665,0.17712177121771217,0.5470359302958421
2,0.5815947811767687,0.9386281588447654,0.22456140350877196,0.5629088239220398
3,0.5793207623171622,0.9404597064525062,0.21818181818181817,0.5608345399094298
4,0.6249211626083829,0.9251000571755288,0.3247422680412371,0.6102117412690099
5,0.5828516273363643,0.9334451901565995,0.23225806451612904,0.5656005154903833
6,0.5418505305385004,0.9360995850622407,0.14760147601476017,0.5370598564431164
7,0.5542117338577516,0.9380530973451328,0.17037037037037037,0.544833287124036
8,0.5821085987124155,0.9374130737134909,0.22680412371134018,0.5636545906369694
9,0.5611978742797616,0.9385722191477587,0.18382352941176472,0.5492385734676483
